Date,eth_btc
2019-03-05,0.03537195154350197
2019-03-06,0.03555107379365149
2019-03-07,0.03528954404223341
2019-03-08,0.03463791774659734
2019-03-09,0.03481060086426209
2019-03-10,0.03460843388009195
2019-03-11,0.03427048415988411
2019-03-12,0.0343917914134384
2019-03-13,0.03411126709592365
2019-03-14,0.03407212441962955
2019-03-15,0.034762655132319666
2019-03-16,0.0351711091530834
2019-03-17,0.03478076630684711
2019-03-18,0.03456276506540172
2019-03-19,0.034515507542609423
2019-03-20,0.03441887967862008
2019-03-21,0.03391039393610918
2019-03-22,0.03409108455595724
2019-03-23,0.03425317491740391
2019-03-24,0.034057979668464584
2019-03-25,0.0340723232625527
2019-03-26,0.03399187221185267
2019-03-27,0.03449617735253939
2019-03-28,0.034262177745413215
2019-03-29,0.034769253238618444
2019-03-30,0.034600545571932026
2019-03-31,0.034470198033556186
2019-04-01,0.034108724572300075
2019-04-02,0.03359955895993492
2019-04-03,0.03246693904778606
2019-04-04,0.03210623499537587
2019-04-05,0.03286188698380039
2019-04-06,0.03279707389312971
2019-04-07,0.03357089929776833
2019-04-08,0.03407686641126635
2019-04-09,0.033835923644586575
2019-04-10,0.033305616454473407
2019-04-11,0.032677939270758946
2019-04-12,0.032367632137610694
2019-04-13,0.032279125221586255
2019-04-14,0.03247823911193797
2019-04-15,0.03188685938186284
2019-04-16,0.032016337767217976
2019-04-17,0.0317884103468502
2019-04-18,0.032805090896825706
2019-04-19,0.03275161689041491
2019-04-20,0.032550575073653096
2019-04-21,0.0319965235029621
2019-04-22,0.0318323834091464
2019-04-23,0.030767525567817873
2019-04-24,0.030344033021841313
2019-04-25,0.029643783356336197
2019-04-26,0.029614847779410206
2019-04-27,0.03007330765395117
2019-04-28,0.029761765905562333
2019-04-29,0.02957720006312707
2019-04-30,0.03030729172750342
2019-05-01,0.02976630675559553
2019-05-02,0.029448580048410524
2019-05-03,0.029116500889621047
2019-05-04,0.028129286521086386
2019-05-05,0.028202022058684148
2019-05-06,0.030043328343583448
2019-05-07,0.029127475360000012
2019-05-08,0.028574906772919163
2019-05-09,0.02757932012619574
2019-05-10,0.02714325777029693
2019-05-11,0.026968840992284034
2019-05-12,0.026866800654396464
2019-05-13,0.025188537811998868
2019-05-14,0.027162531247396562
2019-05-15,0.0301216333235818
2019-05-16,0.03348294872510991
2019-05-17,0.03319281805453588
2019-05-18,0.032263583967131707
2019-05-19,0.03187388437981643
2019-05-20,0.03156864541230168
2019-05-21,0.03204889877579076
2019-05-22,0.031861562209290796
2019-05-23,0.031206603949616718
2019-05-24,0.0312349291364903
2019-05-25,0.031264638125083
2019-05-26,0.030792458834912124
2019-05-27,0.030986771464759744
2019-05-28,0.03116627227890926
2019-05-29,0.031116817774038703
2019-05-30,0.030754226659028962
2019-05-31,0.03126870311231178
2019-06-01,0.030989111560190127
2019-06-02,0.0309077916948562
2019-06-03,0.0307720886428771
2019-06-04,0.03131110031886828
2019-06-05,0.03157511531434111
2019-06-06,0.03189383625735229
2019-06-07,0.031194913236678473
2019-06-08,0.03089441109280546
2019-06-09,0.030317945038679135
2019-06-10,0.030938741155988752
2019-06-11,0.031002861457090403
2019-06-12,0.03202895364879436
2019-06-13,0.031122726691903368
2019-06-14,0.030376413158797796
2019-06-15,0.030437644660579927
2019-06-16,0.029932020271529136
2019-06-17,0.029435700375763263
2019-06-18,0.029185066628314278
2019-06-19,0.029053881383340464
2019-06-20,0.028517942688932506
2019-06-21,0.02907079025408677
2019-06-22,0.02890947779319346
2019-06-23,0.028357187114853497
2019-06-24,0.028191970923523657
2019-06-25,0.026980625210629973
2019-06-26,0.025871787486492413
2019-06-27,0.02631429198562176
2019-06-28,0.025084047396527445
2019-06-29,0.026762184768482092
2019-06-30,0.026873607389231894
2019-07-01,0.027746137584397344
2019-07-02,0.02699547632484031
2019-07-03,0.0253401175179657
2019-07-04,0.02536889210759305
2019-07-05,0.026232962464762543
2019-07-06,0.02565426385199079
2019-07-07,0.0266967648833964
2019-07-08,0.0254967014871287
2019-07-09,0.02456542213929869
2019-07-10,0.02385571640522871
2019-07-11,0.023656310746805805
2019-07-12,0.02338160312721857
2019-07-13,0.02365254908452025
2019-07-14,0.02218962205457064
2019-07-15,0.021089867479006992
2019-07-16,0.021016692052790775
2019-07-17,0.021816512661520418
2019-07-18,0.021240944591511195
2019-07-19,0.021017856207231993
2019-07-20,0.021279487811992345
2019-07-21,0.021287717957662256
2019-07-22,0.02103430086190219
2019-07-23,0.021486062968997233
2019-07-24,0.02212066991728815
2019-07-25,0.022157132924080905
2019-07-26,0.02225155522934117
2019-07-27,0.021883874483753046
2019-07-28,0.02210715389768423
2019-07-29,0.02219401426042602
2019-07-30,0.021912492051231542
2019-07-31,0.021679775003744788
2019-08-01,0.020943786028908482
2019-08-02,0.02071381877731913
2019-08-03,0.02055959738970936
2019-08-04,0.020297718974877664
2019-08-05,0.01983922621651819
2019-08-06,0.01969135026836356
2019-08-07,0.01895759495013974
2019-08-08,0.01846350870654267
2019-08-09,0.017743406655214795
2019-08-10,0.01820795237242508
2019-08-11,0.0187522351420258
2019-08-12,0.018562346894880392
2019-08-13,0.019154946792825884
2019-08-14,0.018564786669412883
2019-08-15,0.01828067893923519
2019-08-16,0.017874881581309354
2019-08-17,0.018148194535885464
2019-08-18,0.018799254963371155
2019-08-19,0.0186048859397431
2019-08-20,0.01826267488465778
2019-08-21,0.018434672908557378
2019-08-22,0.018885782746064006
2019-08-23,0.018707423612437744
2019-08-24,0.018827785580749337
2019-08-25,0.018428965628161167
2019-08-26,0.018217400035029172
2019-08-27,0.01841015783198235
2019-08-28,0.01782678191403359
2019-08-29,0.017824728755463527
2019-08-30,0.017590311699715012
2019-08-31,0.017908400342736622
2019-09-01,0.017588639100326837
2019-09-02,0.017237022824644226
2019-09-03,0.01689637615646635
2019-09-04,0.016611732782204347
2019-09-05,0.016473602722639022
2019-09-06,0.016415648331572937
2019-09-07,0.016949538734663063
2019-09-08,0.017369095827697818
2019-09-09,0.0175278088902651
2019-09-10,0.017772598290972885
2019-09-11,0.01755933985809563
2019-09-12,0.017388462104020928
2019-09-13,0.017480711022037475
2019-09-14,0.0181603232083255
2019-09-15,0.01834116635639405
2019-09-16,0.019180415165216458
2019-09-17,0.020369417002167337
2019-09-18,0.020728367746796275
2019-09-19,0.0215538581315422
2019-09-20,0.021416001206982428
2019-09-21,0.021509211208564367
2019-09-22,0.021006666621735552
2019-09-23,0.02075388854198828
2019-09-24,0.019501123836868136
2019-09-25,0.02013583573024945
2019-09-26,0.020535507927580368
2019-09-27,0.02117235401880971
2019-09-28,0.021170833122626888
2019-09-29,0.021038940682898473
2019-09-30,0.021687372415803704
2019-10-01,0.02125548954382359
2019-10-02,0.021530990840045495
2019-10-03,0.021210594010663223
2019-10-04,0.021567914511354556
2019-10-05,0.02163423985279263
2019-10-06,0.02166446777311844
2019-10-07,0.021973638535501435
2019-10-08,0.022120106481821028
2019-10-09,0.02248709865544775
2019-10-10,0.02232111529887408
2019-10-11,0.021938839416843017
2019-10-12,0.021690809992065956
2019-10-13,0.021881387011763103
2019-10-14,0.022324525993801775
2019-10-15,0.022108215216837108
2019-10-16,0.021871751059607734
2019-10-17,0.02196820126879804
2019-10-18,0.021775595011834372
2019-10-19,0.021645079096256535
2019-10-20,0.02134914986006142
2019-10-21,0.021218694360172336
2019-10-22,0.021329106841930928
2019-10-23,0.021611427478978623
2019-10-24,0.021641261309867647
2019-10-25,0.020959414888464947
2019-10-26,0.019452245714837415
2019-10-27,0.01928891523998267
2019-10-28,0.019734213697272168
2019-10-29,0.02018974165968507
2019-10-30,0.020062747675105425
2019-10-31,0.019997306370500113
2019-11-01,0.01986478983844458
2019-11-02,0.01972453479919539
2019-11-03,0.019752898328360476
2019-11-04,0.019798456375281877
2019-11-05,0.020262629343848086
2019-11-06,0.02046750347737285
2019-11-07,0.020283280209774872
2019-11-08,0.020921517792200216
2019-11-09,0.020993588802483025
2019-11-10,0.020923938817035827
2019-11-11,0.021179964331412608
2019-11-12,0.02119448454222654
2019-11-13,0.021372971015762122
2019-11-14,0.021359394865297407
2019-11-15,0.021257812679684445
2019-11-16,0.021442344568208763
2019-11-17,0.021580759973392073
2019-11-18,0.02172985716752094
2019-11-19,0.021624714182622993
2019-11-20,0.02188768925436949
2019-11-21,0.021126259890526355
2019-11-22,0.02059433623532972
2019-11-23,0.020738307395677346
2019-11-24,0.020266229255596492
2019-11-25,0.020497311736118237
2019-11-26,0.020636937433268953
2019-11-27,0.020315639111363634
2019-11-28,0.020329012605040643
2019-11-29,0.020010214908725853
2019-11-30,0.020151538512696125
2019-12-01,0.020363654904247967
2019-12-02,0.020357743361445007
2019-12-03,0.020212224024854356
2019-12-04,0.02023538888298253
2019-12-05,0.020037973804347072
2019-12-06,0.019768717413261135
2019-12-07,0.019688125497773046
2019-12-08,0.01999706788032543
2019-12-09,0.02002799466083158
2019-12-10,0.020096817794318628
2019-12-11,0.019897395126041426
2019-12-12,0.020102347731105003
2019-12-13,0.019938244434527644
2019-12-14,0.020052740044568928
2019-12-15,0.020009640963211554
2019-12-16,0.01927362500809989
2019-12-17,0.01846300880896927
2019-12-18,0.018289927384564017
2019-12-19,0.01795417646091818
2019-12-20,0.017879115915194504
2019-12-21,0.017817844999145474
2019-12-22,0.017622438495751423
2019-12-23,0.017485126036496684
2019-12-24,0.017625581500566864
2019-12-25,0.01738170834575264
2019-12-26,0.017455698424811896
2019-12-27,0.017450351851270127
2019-12-28,0.017535239050621983
2019-12-29,0.018154962032597505
2019-12-30,0.018186421594351493
2019-12-31,0.018017525430696003
2020-01-01,0.01816650489351081
2020-01-02,0.01823931320578016
2020-01-03,0.01826736842773553
2020-01-04,0.018226369298330866
2020-01-05,0.018387659323677405
2020-01-06,0.018573829495163865
2020-01-07,0.017583219008971817
2020-01-08,0.01748273907045746
2020-01-09,0.017639033481450375
2020-01-10,0.01762846019543198
2020-01-11,0.01778244978988665
2020-01-12,0.017805802406547343
2020-01-13,0.01770912960428219
2020-01-14,0.018799249797917635
2020-01-15,0.018874813173187777
2020-01-16,0.018843997774247112
2020-01-17,0.019126355085425612
2020-01-18,0.019609686939117018
2020-01-19,0.019178169967117936
2020-01-20,0.01930323554107834
2020-01-21,0.019403064855988233
2020-01-22,0.019386771495172185
2020-01-23,0.019381223519656442
2020-01-24,0.019306428416564284
2020-01-25,0.019274243768815626
2020-01-26,0.019551055579057234
2020-01-27,0.01918455206548253
2020-01-28,0.018845821699253567
2020-01-29,0.01878901930708372
2020-01-30,0.01942271618848892
2020-01-31,0.01926737682849671
2020-02-01,0.01955460390937945
2020-02-02,0.020185163327979032
2020-02-03,0.020429830269132795
2020-02-04,0.020613371097058217
2020-02-05,0.021244277119112216
2020-02-06,0.02182357730362288
2020-02-07,0.022736560511735265
2020-02-08,0.022619748602290143
2020-02-09,0.02259424109032949
2020-02-10,0.022677439298059977
2020-02-11,0.023104010203923494
2020-02-12,0.025702568498980508
2020-02-13,0.02624723637067649
2020-02-14,0.027561510456781204
2020-02-15,0.02676885480080472
2020-02-16,0.02616099970902971
2020-02-17,0.02748808200605762
2020-02-18,0.02779971294328078
2020-02-19,0.02696496929217926
2020-02-20,0.026846034064773747
2020-02-21,0.027419834107880337
2020-02-22,0.027147551999990298
2020-02-23,0.027583628333561618
2020-02-24,0.02748307010306545
2020-02-25,0.026528090360703943
2020-02-26,0.02558581629755271
2020-02-27,0.025812913506598208
2020-02-28,0.02614720929703576
2020-02-29,0.02556524054278627
2020-03-01,0.025573345411979285
2020-03-02,0.025995305402936753
2020-03-03,0.02554450303227369
2020-03-04,0.025643822280882484
2020-03-05,0.025253241677407987
2020-03-06,0.026694883400255224
2020-03-07,0.026695209163557304
2020-03-08,0.02475162555338853
2020-03-09,0.02549159384023194
2020-03-10,0.02538231460759056
2020-03-11,0.02463126463151706
2020-03-12,0.02260147088350356
2020-03-13,0.023941198196809822
2020-03-14,0.023711026808978106
2020-03-15,0.023220880720726953
2020-03-16,0.022057296776279243
2020-03-17,0.02180459814901558
2020-03-18,0.021922996788314147
2020-03-19,0.022062607264146248
2020-03-20,0.02141343995532764
2020-03-21,0.021474096089402588
2020-03-22,0.02115193146991691
2020-03-23,0.021026337869473822
2020-03-24,0.02060363598518018
2020-03-25,0.020385362714417654
2020-03-26,0.020600429417234268
2020-03-27,0.020702027400148842
2020-03-28,0.020984048103674487
2020-03-29,0.021206150186290892
2020-03-30,0.020669955064869343
2020-03-31,0.02074870980159474
